benchmark,myapp_result,z3,q3b,cvc5,bitw,parse+z3,parse+cvc5,parse+bitw,simplify+z3,simplify+cvc5,simplify+bitw,myapp+z3,myapp+cvc5,myapp+bitw
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_2.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_61.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_54.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_31.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_17.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_22.smt2, succ, unsat, timeout, timeout, timeout, timeout, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_57.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_48.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_39.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_1.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_26.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_11.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_38.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_6.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_46.smt2, succ, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_47.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_34.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_22.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, unsat, timeout, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_40.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_34.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_62.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_36.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_31.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_9.smt2, succ, timeout, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_29.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_1.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_59.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_52.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_38.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_30.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_50.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_59.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_35.smt2, succ, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_33.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_14.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, timeout, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_43.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_20.smt2, succ, sat, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_50.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_66.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_27.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_46.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_6.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, sat, timeout, timeout, sat, timeout, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_44.smt2, succ, timeout, timeout, timeout, sat, timeout, timeout, sat, sat, timeout, sat, sat, timeout, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_52.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_24.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_11.smt2, succ, timeout, sat, timeout, sat, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_12.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_23.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_41.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_13.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_10.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_21.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_49.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_40.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_53.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_56.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_55.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_70.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_42.smt2, succ, unsat, timeout, unsat, timeout, unsat, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_2.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_8.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_8.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_7.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/linear-inequality-inv-a.c_7.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/Primes.c_3.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/heapsort.i_9.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_10.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_2-2.c_2.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_6.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2a.c.cil.c_7.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_4-1.c_4.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_7.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/linear-inequality-inv-a.c_5.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/btor2c-eagerMod.bakery.1.prop1-func-interl.c_6.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_2-2.c_13.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/sum.i_1.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_4.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/linear-inequality-inv-a.c_6.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_11.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/Primes.c_2.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20230321-UltimateAutomizerSvcomp2023/linear-inequality-inv-a.c_0.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat
